"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E06000056","Central Bedfordshire","Skin cancer","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E06000056","Central Bedfordshire","Skin cancer","63","Age-specific","62","47.6","79.3",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E06000056","Central Bedfordshire","Skin cancer","137","Age-specific","325.7","273.5","385.1",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E06000056","Central Bedfordshire","Skin cancer","220","Age-specific","659.8","575.5","753",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E06000056","Central Bedfordshire","Skin cancer","417","Age-specific","1604.6","1454.3","1766.3",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E06000056","Central Bedfordshire","Skin cancer","404","Age-specific","2954.7","2673.6","3257.4",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000070","Chelmsford","Skin cancer","2","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000070","Chelmsford","Skin cancer","67","Age-specific","110","85.2","139.7",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000070","Chelmsford","Skin cancer","102","Age-specific","408.6","333.2","496.1",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000070","Chelmsford","Skin cancer","192","Age-specific","983.6","849.4","1133",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000070","Chelmsford","Skin cancer","358","Age-specific","2129.6","1914.6","2362",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000070","Chelmsford","Skin cancer","350","Age-specific","3543.2","3181.7","3934.6",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000071","Colchester","Skin cancer","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000071","Colchester","Skin cancer","47","Age-specific","72.4","53.2","96.3",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000071","Colchester","Skin cancer","77","Age-specific","304","239.9","380",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000071","Colchester","Skin cancer","130","Age-specific","683.5","571.1","811.6",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000071","Colchester","Skin cancer","256","Age-specific","1516.9","1336.7","1714.5",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000071","Colchester","Skin cancer","316","Age-specific","3351.4","2992","3742",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Skin cancer","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Skin cancer","38","Age-specific","71.8","50.8","98.5",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Skin cancer","54","Age-specific","251.9","189.2","328.6",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Skin cancer","131","Age-specific","779.5","651.8","925",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Skin cancer","217","Age-specific","1745.8","1521.2","1994.2",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Skin cancer","222","Age-specific","2870.1","2504.9","3273.5",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Skin cancer","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Skin cancer","19","Age-specific","66.8","40.2","104.3",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Skin cancer","31","Age-specific","241.9","164.3","343.3",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Skin cancer","69","Age-specific","659.3","513","834.5",NA
