"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000095","Broxbourne","Prostate","3","Age-specific","19.1","3.9","55.7",NA
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000095","Broxbourne","Prostate","20","Age-specific","303.8","185.5","469.2",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000095","Broxbourne","Prostate","46","Age-specific","939","687.4","1252.5",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000095","Broxbourne","Prostate","50","Age-specific","1375.9","1021.1","1814",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000095","Broxbourne","Prostate","16","Age-specific","791.7","452.2","1285.7",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000008","Cambridge","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000008","Cambridge","Prostate","2","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000008","Cambridge","Prostate","13","Age-specific","178.8","95.1","305.8",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000008","Cambridge","Prostate","36","Age-specific","691","483.9","956.6",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000008","Cambridge","Prostate","45","Age-specific","1277","931.3","1708.7",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000008","Cambridge","Prostate","10","Age-specific","488.5","233.9","898.5",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000069","Castle Point","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000069","Castle Point","Prostate","1","Age-specific","[u]","[u]","[u]","[note2]"
