"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Lung","10","Age-specific","46.6","22.3","85.8",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Lung","21","Age-specific","125","77.3","191",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Lung","39","Age-specific","313.8","223.1","428.9",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Lung","26","Age-specific","336.1","219.5","492.5",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Lung","4","Age-specific","31.2","8.5","79.9",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Lung","12","Age-specific","114.7","59.2","200.3",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Lung","20","Age-specific","224.9","137.3","347.4",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Lung","17","Age-specific","334.6","194.8","535.7",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Lung","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Lung","5","Age-specific","22.2","7.2","51.9",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Lung","16","Age-specific","95.2","54.4","154.7",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Lung","31","Age-specific","239","162.3","339.2",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Lung","25","Age-specific","319.6","206.8","471.8",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Lung","2","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Lung","16","Age-specific","44","25.2","71.5",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Lung","37","Age-specific","105.8","74.5","145.9",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Lung","81","Age-specific","242.6","192.7","301.5",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Lung","63","Age-specific","318.7","244.9","407.8",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Lung","4","Age-specific","9.3","2.5","23.9",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Lung","9","Age-specific","46","21","87.4",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Lung","18","Age-specific","118","69.9","186.5",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Lung","41","Age-specific","331.3","237.7","449.4",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Lung","23","Age-specific","300.8","190.6","451.4",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Lung","2","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Lung","6","Age-specific","40","14.7","87",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Lung","23","Age-specific","175.2","111.1","263",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Lung","40","Age-specific","353.7","252.7","481.7",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Lung","29","Age-specific","450.5","301.6","646.9",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Lung","2","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Lung","16","Age-specific","110.1","62.9","178.8",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Lung","26","Age-specific","197","128.6","288.6",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Lung","48","Age-specific","407.4","300.3","540.1",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Lung","38","Age-specific","609","430.9","835.9",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
